Income,LoanAmountRequest,CreditScore,NoofDefaults,PropertyPrice,CLA,PropertyType,PropertyAge,LSA
3010.34,35121.21,678.22,0,46165.92,281.17,3,3010.34,24584.85
2061.24,69833.51,737.59,0,114733.55,377.66,1,2061.24,-999
2069.1,142390.19,831.58,0,227949.6,440.99,3,2069.1,99673.13
2498.39,132913.76,775.81,0,196447.86,969.19,3,2498.39,99685.32
3078.63,77628.89,687.74,1,86264.67,375.96,1,3078.63,0
1847.08,132436.09,645.78,1,199705.96,365.48,4,1847.08,0
1684.18,39165.04,633.93,1,60749.54,235.29,2,1684.18,0
3078.63,27665.83,646.42,1,47153.35,136.62,3,1964.58,22132.66
1964.58,40023.59,766.55,0,63380.21,366.11,2,1964.58,32018.87
1739.73,91551.32,675.74,0,150161.02,500.21,1,1739.73,64085.92
1976.52,39767.17,799.67,0,73504.68,161.42,1,1976.52,29825.38
1964.58,13763.99,806.5,0,17673.2,72.6,4,2432.93,11011.19
2432.93,38194.86,685.84,0,57125.99,186.24,3,2432.93,24826.66
1723.05,61655.86,623.57,0,78081.01,395.12,2,1723.05,0
1964.58,287561.7,763.74,0,421307.77,1021.12,2,2614.83,201293.19
2432.93,137158.44,712.78,1,185076.42,605.34,3,2614.83,96010.91
2614.83,49002.51,834.56,0,65478.26,503.29,2,2614.83,39202.01
7300.9,81788.23,790.75,0,137298.05,577.05,2,7300.9,61341.17
3367.01,178313.8,826.54,0,205261.64,510.94,4,3367.01,124819.66
3838.44,158715.06,678.22,0,220850.72,667.43,1,3838.44,103164.79
6694.96,95834.23,681.95,0,168798.6,472.13,3,6694.96,62292.25
1273.08,28312.12,680.4,1,49801.61,158.85,3,1273.08,19818.48
4977.51,82235.12,755.85,0,113267.93,612.36,2,4977.51,61676.34
2443.72,40741.73,621.75,0,65714.11,192.92,3,2443.72,0
3369.16,168465.15,638.58,1,248289.45,551.13,2,3369.16,0
4748.09,380274.48,870.37,0,666929,966.87,2,4748.09,323233.31
2581.09,145688.34,777.84,0,257195.53,439.16,2,2581.09,101981.84
1274.2,40390.04,841.49,0,54667.67,179.61,3,1274.2,0
2194.03,49786.44,718.22,0,84963.79,251.27,2,2194.03,32361.19
2183.62,88612.59,700.83,0,153053.87,461.42,4,2183.62,62028.81
1302.24,27492.39,729.93,0,51833.6,124.69,1,1302.24,17870.05
1362.3,30540.54,865.87,0,51295.67,216.58,4,1362.3,22905.4
2183.62,15652.33,743.49,0,26325.99,141.25,1,3063.98,10174.01
3063.98,81151.88,633.93,1,99852.95,402.82,1,3063.98,52748.72
2759.52,145075.55,712.91,1,253659.27,652.8,2,2759.52,0
5203.03,157747.73,717.93,0,260733.29,760.1,2,5203.03,66356.62
2981.94,65261.57,868.02,0,95776.45,323.39,4,2981.94,48946.18
1122.35,34674.69,777.56,1,60930.56,162.98,1,1122.35,0
2645.67,138745.89,652.37,0,190522.71,587.76,2,2645.67,0
2980.76,123802.4,708.47,0,207164.5,632.63,4,2980.76,86661.68
2839.41,102667.62,635.7,1,153338.75,421.05,1,2839.41,0
3020.98,103147.72,873.04,0,123894.27,473.58,4,3020.98,103147.72
4031.91,129053.41,823.69,1,238074.44,503.35,2,4031.91,103242.73
2839.41,37308.76,859.24,1,54705.07,382.84,3,1935.26,29847.01
1935.26,51248.02,765.75,0,78271.22,198.76,4,1935.26,35873.61
1057.81,116473.62,815.3,1,215668.79,355.88,4,1057.81,81531.53
1918.86,9407.96,845.77,1,14905.53,54.52,2,1918.86,7526.37
2443.32,72184.37,688.12,0,103639,385.5,3,2443.32,0
3976.15,80643.79,621.49,1,94942.31,499.43,2,3976.15,0
1312.42,22923.56,826.39,0,30250.63,200.98,1,1312.42,0
2054.61,76828.62,812.67,0,111504.91,435.49,1,2054.61,0
4050.96,78760.48,651.25,0,122428.79,521.79,4,4050.96,55132.34
3829.07,52596.45,856.99,0,77117.25,303.06,3,3829.07,42077.16
5544.39,106346.5,820.43,0,136118.47,441.2,3,5544.39,79759.88
2420.74,181985.13,824.51,0,200599.26,537.24,1,2420.74,136488.85
2854.74,23447.13,755.56,0,33899.78,281.75,4,2854.74,16412.99
2310.17,33929.16,681.01,1,49982.72,208.94,4,2310.17,0
2437.44,21375.71,645.53,0,32235.4,121.7,3,2437.44,0
3740.85,99914.45,621.29,1,185294.08,417.53,4,3740.85,0
1516.85,67496.73,743.49,0,118187.93,185.48,2,1516.85,50622.55
2509.21,34969.96,633.93,0,59745.58,269.33,2,2509.21,24478.97
2738.3,40607.93,712.91,0,-999,425.73,3,2738.3,28425.55
2723.57,116751.89,755.63,0,185976.75,443.93,3,2723.57,93401.51
1746.64,79535.4,701.47,1,136303.55,353.29,4,1746.64,51698.01
4392.78,137581.27,734,0,178730.45,619.42,4,4392.78,0
1766.01,167159.98,747.24,1,231182.16,483.97,1,1766.01,117011.99
1874.51,58601.27,827.01,0,85125.5,315.96,3,1874.51,41020.89
1538.48,59048.32,734.69,0,66540.54,221.91,3,1538.48,38381.41
2177.2,74209.89,829.06,0,110343.3,345.57,2,2177.2,59367.91
2173.06,179727.43,823.69,0,312012.13,709.02,1,2173.06,116822.83
2570.82,89601.05,774.84,0,159770.62,429.93,2,3914.97,67200.79
3914.97,116092.5,681.22,0,179470.9,574.54,4,3914.97,75460.12
2173.06,23083.63,737.7,0,36372.98,179.04,3,2641.06,16158.54
2641.06,132881.15,661.24,1,161728.05,639.32,4,2641.06,0
1118.71,57281.52,674.85,0,103372.14,164.62,1,1118.71,37232.99
3867.67,140690.9,635.79,0,205882.3,537.63,1,3867.67,0
5304.23,105553.31,748.11,1,141524.63,673.65,1,1930.53,73887.32
1930.53,194108.43,838.55,0,263700.74,606.94,3,1930.53,145581.32
2652.35,202842.18,746.06,1,361845,580.44,3,2652.35,0
1969.04,114462.24,810.41,1,212780.86,343.52,4,1969.04,91569.79
2900.43,55452.73,773.81,0,94806.86,329.07,3,2900.43,41589.55
1655.98,42981.89,586.87,0,55947.21,366.91,2,1655.98,0
1969.04,17404.73,620.17,0,24300.48,114.6,4,1008.04,0
1008.04,18697.83,603.29,0,30797.33,141.45,4,1008.04,0
1655.98,84537.71,778.85,1,145380.52,259.94,3,1777.31,59176.4
1777.31,163944.81,653.38,0,279780.58,479.86,1,1777.31,106564.13
2648.45,106900.35,678.3,0,170409.25,440.04,2,2648.45,74830.24
2119.92,107700.57,729.55,1,157016.72,891.41,2,2119.92,0
2350.05,61546.92,855.47,0,101548.86,350.95,4,2350.05,49237.54
2470.33,88937.76,790.18,0,164972.78,733.4,4,2470.33,66703.32
2797.34,177827.29,680.69,0,250511.15,518.79,2,2797.34,124479.1
1015.9,82993.74,775.07,0,146540.44,424.61,2,1015.9,58095.62
1434.13,71845.65,832.08,0,119303.1,322.69,2,1434.13,53884.24
4129.38,163283.85,855.58,0,260239.33,501.53,2,4129.38,122462.89
1336.74,102141.38,856.41,1,128082.1,299.26,1,1336.74,76606.04
2023.64,91196.99,685.98,0,125744.13,525.38,3,2023.64,0
1883.82,175767.77,744.8,0,289365.47,472.7,2,1883.82,123037.44
1890.13,60414.15,810.36,0,112626.62,462.66,2,1890.13,48331.32
4176.8,169775.02,633.68,1,267753.18,707.34,3,4176.8,-999
2039.9,31967.5,713.5,0,38997.46,226.02,2,2039.9,22377.25
1977.52,141901.48,715.68,0,233725.91,350.82,1,1977.52,92235.96
2621.56,187525.23,735.28,0,274175.98,549.64,4,2621.56,121891.4
1809.2,66423.8,651.49,1,82259.65,232.4,1,1809.2,43175.47
1939.19,24044.23,674.58,0,42611.87,265.23,3,1939.19,16830.96
2567.49,84069.07,687.51,0,154979.27,248.97,1,2567.49,58848.35
1369.56,41949.81,656.5,1,73504.82,241.98,4,1369.56,29364.87
1313.38,19281.63,791.74,0,27642.82,209.99,2,1313.38,13497.14
6483.03,57620.55,660.78,0,66516.89,465.59,1,6483.03,40334.38
1709.11,18832.83,664.04,0,23374.19,76.88,3,1709.11,12241.34
5000.64,156843,627.93,0,214021.33,552.25,4,5000.64,0
6483.03,50586.16,709.84,0,81747.46,358.44,2,3837.52,32881
3837.52,55870.68,778.85,0,105251.57,339.58,3,3837.52,36315.94
1571.43,14457.47,748.47,0,20728.27,163.6,3,1571.43,10120.23
2637.11,117293.52,678.3,0,179362.66,481.5,4,2637.11,76240.79
2528.7,67982.01,729.55,1,76405.99,345.14,4,2528.7,0
3725.96,76054.06,721.09,1,115970.91,785.71,3,3725.96,49435.14
10338.19,37695.87,849.1,0,48285.79,196.22,2,10338.19,26387.11
3014.98,203255.14,653.93,0,338701.38,733.44,4,3014.98,0
2094.27,34022.2,635.71,0,46468.9,390.59,2,2094.27,0
2463.25,149823.06,805.55,0,165339.41,747.44,3,2463.25,0
1891.42,66026.12,632.97,1,88441.18,228.68,4,1891.42,0
4304.68,149541.9,759.36,1,247715.74,391.42,2,4304.68,104679.33
1971.07,52152.01,872.01,1,67424.73,393.79,1,1971.07,36506.41
1969.02,69540.82,665.48,0,111166.05,390.41,3,1969.02,45201.53
4865.41,60348.43,829.7,1,92634.55,524.06,4,4865.41,48278.74
1971.07,47790.01,797.11,0,80147.69,266.73,1,1513.81,35842.51
1513.81,74256.51,635.09,1,137117.69,380.34,2,1513.81,0
1658.21,83364.04,808.67,0,118954.44,494.16,2,1658.21,66691.23
1971.07,171922.13,748.9,0,293446.17,464.83,2,3342.64,111749.38
3342.64,63288.05,641.56,0,107631.07,330.64,3,3342.64,0
1658.21,38238.62,674.58,0,65890.51,447.56,3,1975.12,26767.03
1975.12,64980.45,754.47,0,97057.77,690.51,4,1975.12,0
1440.24,105720.49,656.5,0,125350.8,-999,4,1440.24,74004.34
1658.21,31551.11,747.17,0,39416.77,213.26,1,5271.23,22085.78
5271.23,174228.06,734.47,0,292761.82,475.6,1,5271.23,113248.24
2455.78,24531.19,656.56,1,38382.7,141.51,2,2455.78,15945.27
3968.11,73752.55,627.93,0,131310.65,654.45,2,3968.11,51626.78
2449.68,111785.15,763.22,0,168027.39,432.59,3,2449.68,83838.86
4483.37,66395.23,814.77,0,123059.32,523.92,3,4483.37,0
3027.91,35897.41,801.75,0,42391.82,347.81,1,3027.91,25128.19
2449.68,64600.21,720.33,0,100438.87,350.26,3,5524.92,45220.15
5524.92,139352.12,849.42,0,205640.77,703.63,3,5524.92,104514.09
2924.4,83807.61,850.55,0,134367.18,520.33,4,2924.4,62855.71
1755.05,123831.34,662.27,1,137545.66,472.32,3,1755.05,86681.94
5524.92,30946.24,653.93,0,39740.04,195.69,4,4415.23,20115.06
4415.23,126755.87,746.9,1,233526.89,523.58,1,4415.23,82391.32
3245.17,38946.37,758.48,0,69376.4,355.35,1,3245.17,27262.46
6510.29,127620.64,832.65,0,201649.43,647.37,3,6510.29,95715.48
1823.79,65247.26,813.93,0,107542.06,281.6,4,1823.79,52197.81
3320.79,112137.56,872.01,0,190150.54,849.79,3,3320.79,89710.05
2437.22,81105.47,613.61,0,130279.66,534.8,2,2437.22,0
1823.79,80908,829.7,0,143512.98,486.23,3,1969.02,60681
3320.79,142668.17,844.31,0,226739.18,418.3,4,1969.02,107001.13
2437.22,29826.94,708.97,1,45709.08,152.79,1,1969.02,20878.86
1969.02,48166.07,831.18,0,69721.33,393.75,1,1969.02,0
3026.52,31531.48,699.03,0,39952.18,108.11,3,3026.52,22072.04
2030.99,126984.63,784.81,0,238808.4,355.74,3,2030.99,101587.7
2572.55,67020.62,761.56,1,121208.12,333.44,3,2572.55,0
1044.04,88164.78,699.1,0,115022.48,467.67,1,1044.04,61715.35
1157.85,9458.35,761.43,0,17653.62,103.3,4,1157.85,6620.84
2572.55,261530.41,804.14,0,376377.58,765.69,2,2318.92,209224.33
2318.92,29569.08,674.19,1,38361.39,142.79,2,2318.92,19219.9
9616.16,48487.08,831.7,0,86418.95,217.66,2,9616.16,38789.66
1881.87,41736.96,640.5,1,61984.79,224.29,2,1881.87,0
5673.46,249090.97,758.38,0,285216.77,778.73,4,5673.46,199272.78
1705.16,50635.71,644.47,0,91152.84,285.14,4,1705.16,0
1928.87,190966.11,774.2,0,298533.35,547.71,1,1928.87,133676.28
1764.05,51639.12,673.43,1,80113.19,276.56,4,1764.05,33565.43
1352.32,41961.26,812.86,1,67361.6,207.24,1,1352.32,29372.88
2186.15,122559.9,807.37,0,230366.28,364.25,2,2186.15,91919.92
2125.85,120578.54,815.71,0,144472.25,330.31,2,2125.85,0
2146.38,124108.65,747.83,0,220782.6,797.84,2,2146.38,80670.62
2460.43,73456.55,761.66,0,104454.33,489.59,3,2460.43,55092.41
4011.65,188042.18,739.99,0,265572.45,576.72,1,4011.65,0
1076.78,164583.01,743.59,0,273309.88,454.74,1,1076.78,115208.11
2460.43,27659.5,669.07,0,32689.86,123.33,2,4233.28,17978.68
4233.28,159672.59,759.42,0,216796.02,595.06,4,4233.28,127738.07
1605.43,70569,808.94,0,131324.36,246.21,2,1605.43,56455.2
2460.43,180660.82,724.7,0,223493.73,551.36,4,930.07,126462.57
930.07,17184.01,704.88,0,31584.71,101.29,4,930.07,0
3211.65,136015.18,677.3,0,241912.21,555.19,4,3211.65,88409.87
3812.6,22148.48,638.37,0,28252.49,-999,1,3812.6,0
1210.09,46019.31,667.26,0,53651.4,226.2,3,1210.09,29912.55
2102.47,76056.45,678.22,0,102592.42,328.91,4,2102.47,53239.51
1897.01,190628.54,815.93,0,211094.53,588.19,3,1897.01,133439.98
1985.59,91992.12,696.5,0,129813.09,302.91,3,1985.59,0
2245.9,41712.51,732.96,1,61964.7,200.35,2,2245.9,27113.13
1897.01,164893.36,812.8,0,248431.5,516.23,1,1983.11,123670.02
1985.59,114315.74,820.86,0,207590.37,413.16,1,1983.11,-999
1983.11,34772.36,761.68,0,42327.64,245.03,4,1983.11,27817.89
2020.47,68621.95,713.59,1,96309.25,533.82,4,2020.47,48035.36
2635.24,41267.29,731.71,0,74653.2,391.87,1,2635.24,28887.1
4710.82,108315.62,676.81,0,150840.21,602.37,4,4710.82,0
2277.41,116963.35,886.41,0,144296.6,335.29,2,2277.41,87722.51
2130.87,209017.49,650.74,0,354932.57,792.16,1,2130.87,146312.24
6560.65,69174.91,778.53,0,100852.94,345.32,1,6560.65,48422.44
2066.15,133581.91,612.49,0,231214.82,400.73,3,2066.15,0
3323.18,34410.75,847.86,0,59436.28,258.37,1,3323.18,27528.6
2761.45,69026.12,747.83,0,117395.64,270.75,1,2761.45,48318.28
2066.15,98485.52,749.11,1,168628.55,656.48,1,1103.81,64015.59
3323.18,135332.7,715.23,0,251445.71,425.92,3,1103.81,94732.89
1103.81,18996.21,710.34,1,34155.45,122.85,3,1103.81,12347.54
1608.1,61395.05,738.15,0,111258.85,321.9,3,1608.1,39906.78
2995.51,78939.67,839.83,0,143189.67,424.3,1,2995.51,59204.75
2924.77,121869.2,748.72,0,224637.04,385.53,4,2924.77,85308.44
3225.76,47116.49,786.82,0,76525.98,268.66,4,3225.76,32981.54
1373.48,175830.59,855,0,250309.28,520.43,4,1373.48,158247.53
2924.77,62210.45,709.9,1,86895.85,456.28,1,4238.94,43547.31
4238.94,56665.56,618.67,0,73336.16,265.62,2,4238.94,0
2335,36430.76,707.34,0,49790.28,392.08,3,2335,25501.53
2841.88,45786.15,871.91,0,55632.16,176.81,2,2841.88,36628.92
1023.66,21353.58,793.14,0,40167.4,150.55,3,1023.66,0
1360.24,33070.52,654.71,0,55206.51,161.23,2,1360.24,21495.84
1244.43,25991.9,597.4,1,33414.83,125.28,3,1244.43,0
1552.98,45929.11,681.14,0,86669.1,350.42,2,1552.98,29853.92
983.26,25946.13,649.07,0,47600.12,267.6,3,983.26,0
1368.01,145336.74,719.65,1,213731.51,539.26,2,1368.01,94468.88
1624.5,68296.9,621.84,1,128630.32,458.29,2,1624.5,0
3073.36,105199.28,866.42,0,161082.91,351.24,1,3073.36,78899.46
2060.25,136889.9,721.83,0,242647.33,349.48,3,2060.25,95822.93
2313.13,38083.88,664.94,0,63721.4,248.57,2,2313.13,24754.52
3964.77,262887.01,711.64,1,410935.61,941.58,2,3964.77,184020.91
2060.25,54285.85,778.53,0,-999,258.28,1,2666.54,38000.09
2666.54,189444.18,810.64,0,306547.51,794.4,4,2666.54,142083.14
2469.22,139699.24,846.36,1,185905.71,610.65,2,2469.22,111759.39
6984.12,160667.38,821.67,0,252790.01,473.98,4,6984.12,0
2039.15,50579.18,864.05,1,78163.12,182.54,1,2039.15,40463.34
2469.22,113009.6,707.2,0,146321.94,519.52,4,2701,104679.33
2701,129875.99,670.84,0,234320.6,462.74,3,2701,0
5520.37,139829.57,833.58,0,241336.75,780.65,2,5520.37,97880.7
1296.08,18885.47,639.36,1,26702.51,134.49,4,1296.08,0
2701,114528.69,798.24,0,206315.25,831.4,1,2631.15,80170.08
5520.37,24268.35,640.23,0,30470.51,168.21,2,2631.15,0
2631.15,77447.41,713.07,0,99340.09,638.36,3,2631.15,50340.82
1227.84,199320.59,744.75,0,363976.92,506.02,1,1227.84,-999
1639.56,63074.67,847.27,0,86250.28,290.9,3,1639.56,44152.27
2132.36,85248.42,706.84,0,103631.49,231.01,1,733.14,59673.89
733.14,42372.33,766.96,0,61098.78,231.98,1,733.14,31779.25
1969.26,102059.81,778.59,0,119549.37,295.93,1,1969.26,76544.86
1517.14,26455.2,772.02,0,34966.07,291.76,3,1517.14,18518.64
1454.9,66963.05,733.53,0,123377.32,314.12,3,1454.9,0
3373.93,87428.36,638.28,0,149439.3,457.45,3,3373.93,0
4088.4,79768.54,816.27,0,99224.94,303.48,4,4088.4,59826.4
2189.32,51414.16,717.02,1,93869.52,295.51,2,2189.32,0
2903.52,90528.53,704.12,1,147704.23,444.86,4,2903.52,58843.54
1691.11,54732.56,678.36,0,92191.29,286.92,3,1691.11,35576.16
1809.8,36806.59,701.19,0,56945.87,216.59,2,1809.8,45220.15
2903.52,24788.98,664.94,0,42090.84,309.01,2,3762.85,0
1691.11,65474.58,759.03,0,101188.92,188.2,1,3762.85,49105.94
3762.85,247277.45,813.71,1,431947.43,768.28,2,3762.85,185458.09
3401.36,202753.42,720.74,0,265881.73,590.6,2,3401.36,141927.39
2106.64,19579.51,600.52,0,33182.18,116.2,2,2106.64,0
4174.77,119323.27,724.02,0,192967.32,587.32,1,4174.77,77560.13
3401.36,116468.03,861.1,1,186685.14,633.98,3,2507.09,81527.62
2507.09,79863.91,729.79,0,102294.98,500.25,1,2507.09,55904.74
2245.03,123861.72,806.84,1,179940.4,465.54,3,2245.03,86703.2
1750.22,37168.23,833.58,0,52727.16,328.67,2,1750.22,27876.17
1970.27,44340.37,877.48,0,81142.21,229.15,3,1970.27,33255.28
2245.03,17786.71,777.15,0,30232.99,206.15,3,4090.68,13340.03
4090.68,32804.29,738.97,0,55498.53,349.06,4,4090.68,22963
2395.96,32086.74,662.91,0,59560.62,187.2,3,2395.96,20856.38
1501.24,125552.03,794.74,1,181766.41,368.43,3,1501.24,100441.62
3819.81,193038.95,665.07,0,248010.69,628.73,2,3819.81,0
2786.76,10325.02,686.4,0,13001.21,111.94,1,2786.76,6711.26
2289.3,111001.89,742.25,0,155484.43,464.19,4,2289.3,77701.32
1765.05,76971.75,730.89,0,103817.83,357.66,2,1765.05,6620.84
1275.7,36622.37,655.97,1,45402.74,374.02,4,1275.7,23804.54
3999.61,121043.22,658.55,1,145576.27,545.68,2,3999.61,78678.09
2747.55,29950.84,695.14,0,52591.38,353.22,4,2747.55,19468.05
1964.99,62469.65,706.16,0,99980.81,164.73,2,1964.99,43728.76
1899.63,63037.48,669.3,0,87742.8,285.73,1,1899.63,40974.36
3413.39,112459.86,816.88,0,176255.73,1172.44,4,3413.39,89967.89
1683.61,46235.56,773.09,1,75977.35,452.88,4,1683.61,34676.67
4187.98,77889.7,693.03,0,132922.95,312.27,3,4187.98,54522.79
1415.43,46131.75,628.62,0,81797.13,320.56,4,1415.43,0
1827.34,47853.63,636.94,0,55198.99,240.19,1,1827.34,31104.86
4187.98,100084.99,822.93,0,172204.77,618.46,2,1829.7,80067.99
1829.7,45317.36,714.68,1,70180.69,430.1,1,1829.7,0
1408.77,46694.03,731.68,1,66252.62,243.74,2,1408.77,30351.12
1674.31,136499.19,774.11,0,171047.6,661.49,1,1674.31,102374.39
3536.79,45422.53,625.92,0,79249.16,267.11,3,3536.79,0
1408.77,97799.8,752.76,1,109567.37,346.97,2,2335.14,78239.84
1674.31,31064.08,691.05,0,55864.17,147.34,2,2335.14,20191.65
2335.14,70302.28,662.01,0,79761.69,515.1,1,2335.14,49211.6
1691.38,65658.49,608.38,1,82148.76,338.65,2,1691.38,0
1767.8,104337.08,676.41,0,153917.01,632.68,3,1767.8,73035.96
2441.4,113468.5,739.85,1,154349.29,433.29,1,2441.4,0
1691.38,92995.73,612.4,0,127712.58,502.05,4,1526.66,0
1526.66,58402.99,684.59,0,101869.29,290.08,2,1526.66,40882.09
2441.4,68222.91,737.82,0,108374.48,919.35,3,2219.29,-999
1691.38,96535.4,707.85,1,142922.59,735.52,3,2219.29,67574.78
2219.29,62495.94,669.37,0,90301,220.54,1,2219.29,0
2483.18,105070.43,736.1,0,186287,680.98,2,2483.18,0
2001.21,106881.38,877.38,0,180063.31,371.89,1,2001.21,85505.1
1515.72,43454.08,710.89,0,81204.73,258.25,1,1515.72,-999
2483.18,92342.66,749.28,0,125280.11,759.61,3,3469.27,64639.86
2001.21,137806.94,775.55,0,223394,545.8,4,3469.27,110245.55
3469.27,192296.48,802.54,0,353010.4,730.72,4,3469.27,0
1270.6,39212.23,746.57,0,68545.31,217.93,3,1270.6,25487.95
2001.21,50982.73,792,1,83015.24,227.82,1,1599.44,40786.18
1599.44,32299.12,693.03,1,56974.07,189.19,1,1599.44,22609.38
1984.37,36645.86,812.43,0,69542.41,115.25,1,1984.37,25652.1
4234.15,232358.83,831.86,1,311790.53,985.53,3,4234.15,162651.18
4302.92,151802.2,656.56,0,260284.53,755.5,2,4302.92,106261.54
984.74,33091.98,706.38,0,39202.24,322.11,2,984.74,21509.79
3038.24,27072.37,735.24,0,40409.52,170.79,1,3038.24,17597.04
5954.3,75529.76,630.71,0,120239.31,358.65,4,5954.3,0
984.74,84218.15,623.36,1,154142.91,386.55,1,1614.42,0
1614.42,24115.77,760.75,0,32516.68,113.1,2,1614.42,18086.83
1246.41,79463.54,670.63,0,88754.55,356.52,4,1246.41,0
3804.11,317969.28,765.17,1,484429.21,1017.78,3,3804.11,-999
6248.09,159883.31,788.24,0,296042.98,759.36,4,6248.09,111918.32
2455.59,44101.51,814.12,0,62380.5,298.98,2,2455.59,0
1990.85,200145.65,742.04,1,323005.06,567.29,2,1990.85,140101.95
1822.35,77412.19,657.87,0,107783.63,516.59,3,1822.35,54188.53
4939.06,82929.47,791.25,0,136628.74,363.81,4,4939.06,66343.58
1990.85,85155.89,737.82,0,137356.5,347.14,4,1544.19,63866.92
1544.19,10632.08,607.77,0,14122.9,126.65,3,1544.19,0
1342.92,37316.37,672.6,0,42955.36,276.5,4,1342.92,0
1893.45,27282.92,722.59,0,48290.79,139.68,4,1893.45,19098.04
908.46,85342.2,711.94,0,99421.03,264.94,2,908.46,0
2653.11,160995.87,716.28,0,262711.35,438.8,2,2653.11,104647.32
2709.9,35742.71,749.28,0,67164.44,183.95,1,2709.9,26807.03
2029.42,196368.15,842.28,0,269398.57,546.64,1,2029.42,137457.7
1120.91,84326.92,663.83,0,148520.14,458.27,1,1120.91,59028.84
1570.22,90760.39,662.35,0,127993.05,452.87,1,1570.22,63532.27
2182.19,155879.97,698.74,0,231551.38,461.32,1,2182.19,101321.98
3038.01,37836.92,712.1,1,52924.01,199.48,3,3038.01,24594
723.31,139470.93,722.84,0,157462.15,446.47,4,723.31,90656.1
2425.6,65812.46,831.86,0,113309.98,700.87,3,2425.6,52649.97
1911.04,20713.8,662.03,0,31805.84,213.86,3,1911.04,13463.97
2411.42,63942.7,720.45,0,109589.06,326.42,1,2411.42,44759.89
1154.48,31435.5,776.84,1,36020.52,229.2,4,1154.48,22004.85
959.14,46220.32,610.39,0,59949.45,222.64,4,959.14,0
1646.96,70427.02,601.65,0,93825.36,452.52,2,1646.96,0
1154.48,181601.82,636.72,0,-999,766.77,4,1742.87,0
1742.87,49785.46,720.54,1,74780.28,190.59,1,1742.87,34849.82
1646.96,69870.36,866.32,1,101528.46,334.58,1,2798.55,52402.77
2798.55,212139.42,788.49,0,266225.71,-999,1,2798.55,159104.56
2666.76,66013.62,694.58,1,88624.4,744.77,1,2666.76,46209.53
1646.96,17088.69,860.26,1,23299.83,134.2,4,4751.9,11962.08
4751.9,140213.67,865.74,0,187836.32,549.45,3,4751.9,126192.3
1402.49,83561.29,754.07,0,142341.98,221.12,2,1402.49,58492.9
1729.08,61869.19,727.48,0,95317.79,339.14,4,1729.08,40214.97
2903.94,61481.15,724.54,1,105776.41,452.94,2,2903.94,43036.8
975.85,45566.01,740.01,1,66538.88,204.97,3,975.85,31896.21
3090.52,108212.47,758.2,1,159190.1,688.17,4,3090.52,75748.73
1980.69,169044.59,759.51,0,313386.91,711.19,4,1980.69,126783.44
1883.51,43280.37,673.28,0,81556.52,219.88,3,1883.51,30296.26
2745.39,160717.25,739.21,0,255718.19,630.24,1,2745.39,0
2636.76,161468.51,811.12,0,228526.55,697.63,1,2636.76,121101.38
2020.59,98853.06,785.3,0,157586.93,314.99,4,2020.59,0
8237.17,91019.71,625.13,0,164594.51,446.27,4,8237.17,0
2636.76,141928.92,862.42,1,175546.91,445.02,1,2174,113543.14
2174,58004.68,832,0,78978.78,316.52,1,2174,0
1967.74,86978.63,733.86,0,160786.42,365.47,4,1967.74,0
1871.89,24355.12,694.34,0,37294.13,195.96,3,1871.89,0
1857.15,27423.64,824.13,0,47573.69,126.19,1,1857.15,0
2230.41,42868.17,822.28,0,50272.54,487.11,2,2230.41,30007.72
3480.06,140615.62,779.73,0,234526.99,426.26,1,3480.06,-999
